0.00000000E+00, 4.93557502E-05
7.81250000E-02, 3.01053328E-05
1.56250000E-01, 7.10338795E-06
2.34375000E-01, 4.48627316E-06
3.12500000E-01, 1.39129823E-05
3.90625000E-01, 1.56367329E-05
4.68750000E-01, 5.35459037E-06
5.46875000E-01, 1.15825320E-05
6.25000000E-01, 1.35428332E-05
7.03125000E-01, 1.48715244E-06
7.81250000E-01, 1.17759019E-05
8.59375000E-01, 1.52651015E-05
9.37500000E-01, 1.27999115E-05
1.01562500E+00, 7.85822108E-06
1.09375000E+00, 9.28446195E-06
1.17187500E+00, 1.66484395E-05
1.25000000E+00, 9.69470566E-06
1.32812500E+00, 6.73289747E-06
1.40625000E+00, 7.23060422E-06
1.48437500E+00, 7.58945732E-06
1.56250000E+00, 3.76598522E-06
1.64062500E+00, 8.58946446E-06
1.71875000E+00, 4.18458561E-06
1.79687500E+00, 3.99032501E-06
1.87500000E+00, 2.87425370E-06
1.95312500E+00, 7.24185080E-06
2.03125000E+00, 1.54855725E-05
2.10937500E+00, 7.11496948E-06
2.18750000E+00, 7.36737214E-06
2.26562500E+00, 3.13994270E-06
2.34375000E+00, 5.80052014E-06
2.42187500E+00, 9.04149083E-07
2.50000000E+00, 8.52194578E-06
2.57812500E+00, 6.33309650E-06
2.65625000E+00, 3.58990932E-06
2.73437500E+00, 9.79568962E-06
2.81250000E+00, 1.17569784E-05
2.89062500E+00, 5.00984271E-06
2.96875000E+00, 1.08132447E-05
3.04687500E+00, 1.12832359E-05
3.12500000E+00, 6.24980652E-06
3.20312500E+00, 7.66003753E-06
3.28125000E+00, 1.07162782E-05
3.35937500E+00, 1.06261018E-05
3.43750000E+00, 9.29033065E-06
3.51562500E+00, 1.29096800E-05
3.59375000E+00, 1.33947738E-05
3.67187500E+00, 9.01476340E-06
3.75000000E+00, 1.81121913E-05
3.82812500E+00, 1.33486623E-05
3.90625000E+00, 1.60584566E-05
3.98437500E+00, 1.69354967E-05
4.06250000E+00, 2.05458423E-05
4.14062500E+00, 2.18499490E-05
4.21875000E+00, 2.18568633E-05
4.29687500E+00, 2.42384220E-05
4.37500000E+00, 3.09023265E-05
4.45312500E+00, 2.45476460E-05
4.53125000E+00, 3.41597055E-05
4.60937500E+00, 3.30601412E-05
4.68750000E+00, 3.79441765E-05
4.76562500E+00, 4.07248408E-05
4.84375000E+00, 5.09695585E-05
